title,price,category_id,short_desc,content,image_id,brand_id,deleted_at
Nevada Walnut ragasztós vinyl padló (Aroq) m2,9690,\N,"
Gyártó: ARBITON
Termékkód: 5905167798669
SAP kód: 195000000000000228
Garancia: 20 év

kopóréteg: 0,55 mm
csomagolási egység: 2,779 m2
termékcsalád: AROQ
kopásállóság: W42
fózolás: 4V
felületi hatás: famintázat
lerakási mód: ragasztós
vastagság: 2,5 mm
méret: 914 x 152 mm","AROQ Nevada Walnut fa hatású ragasztós vinyl padló
 
- Egyedi rusztikus faminta
- Elegáns lapméret- 914 x 152 mm
- Puha tapintású
- Időtálló 
- Nagy terhelhetőségű
- Padlófűtésre rakható
- 100%-ig vízálló
- Mérettartó",868,24,\N
Manhattan Concrete ragasztós vinyl padló (Aroq) m2,9690,\N,"
Gyártó: ARBITON
Termékkód: 5905167798577
SAP kód: 195000000000000219
Garancia: 20 év

kopóréteg: 0,55 mm
csomagolási egység: 3,721 m2
termékcsalád: AROQ
kopásállóság: W42
fózolás: 4V
felületi hatás: kőhatás (beton)
lerakási mód: ragasztós
vastagság: 2,5 mm
méret: 610 x 305 mm","AROQ Manhattan Concrete kő hatású ragasztós vinyl padló
 
- Egyedi rusztikus kőminta
- Elegáns lapméret- 610 X 305 mm
- Puha tapintású
- Időtálló 
- Nagy terhelhetőségű
- Padlófűtésre rakható
- 100%-ig vízálló
- Mérettartó",871,24,\N
Broadway Concrete ragasztós vinyl padló (Aroq) m2,9690,\N,"
Gyártó: ARBITON
Termékkód: 5905167798614
SAP kód: 195000000000000223
Garancia: 20 év

kopóréteg: 0,55 mm
csomagolási egység: 3,721 m2
termékcsalád: AROQ
kopásállóság: W42
fózolás: 4V
felületi hatás: kőhatás (beton)
lerakási mód: ragasztós
vastagság: 2,5 mm
méret: 610 x 305 mm","AROQ Broadway Concrete kő hatású ragasztós vinyl padló
 
- Egyedi rusztikus kőminta
- Elegáns lapméret- 610 X 305 mm
- Puha tapintású
- Időtálló 
- Nagy terhelhetőségű
- Padlófűtésre rakható
- 100%-ig vízálló
- Mérettartó",874,24,\N
Argos Oak SPC/vinyl vízálló padló (Amaron) m2,15590,\N,"
Gyártó: ARBITON
Termékkód: 5905167798546
SAP kód: 195000000000000216
Garancia: 20 év

click rendszer: 5G
kopóréteg: 0,55 mm
csomagolási egység: 2,076 m2
anyaga: SPC
termékcsalád: AMARON
kopásállóság: W42
fózolás: 4V
felületi hatás: fahatású
vastagság: 5,0 mm
méret: 1511 x 229 mm","AMARON Argos Oak fa hatású vinyl padló 
 
- Egyedi rusztikus faminta
- Puha tapintású
- Legszélesebb lapok a piacon- akár 229 mm
- Gyönyörű, mint a fa, praktikus, mint a járólap
- Időtálló erős zárrendszer
- Padlófűtésre rakható
- 100%-ig vízálló
- A HD Mineral Core biztosítja a mérettratóságot a legnaposabb szobában is
 
AMARON kollekció 5G zárrendszerrel- a padló lerakása sosem volt ennél egyszerűbb.",877,24,\N
"EGGER PRO GREENTEC LARGE 7,5/33 4V Chromix Silver Laminált padló EPD046 m2",15690,\N,"
Gyártó: EGGER
Termékkód: 373403
Garancia: 25 év

hordozó anyag: HDF
antisztatikus: igen
click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
formátum: LARGE
csúszásmentes felület: R10
csomagolási egység: 2,54 m2
termékcsalád: GreenTec Large 7,5/33
fózolás: 4V
kopásállóság: W33
felületi hatás: Mineral
lerakási mód: úsztatott
vastagság: 7,5 mm
méret: 1292 x 246 mm","


● intenzíven igénybevett helyiségekbe is alkalmas
● különösen tartós, ellenáll a kisebb karcolásoknak
● nedvességálló, így fürdőszobába, konyhába is burkolható
● padlófűtés esetén is alkalmazható
● 100%-ban PVC és lágyítószer mentes
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● mineral: természetes hatású felület
 
Installációs videó:
https://www.youtube.com/watch?v=2mkNKvAt5Mc&amp;t=149s



 ",879,27,\N
"EGGER PRO GREENTEC LARGE 7,5/33 4V Pitaru Oak Laminált padló EPD033 m2",15690,\N,"
Gyártó: EGGER
Termékkód: 361356
Garancia: 25 év

formátum: LARGE
antisztatikus: igen
hordozó anyag: HDF
csúszásmentes felület: R10
click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,54 m2
termékcsalád: GreenTec Large 7,5/33
kopásállóság: W33
fózolás: 4V
felületi hatás: Omnipore
lerakási mód: úsztatott
vastagság: 7,5 mm
méret: 1292 x 246 mm

 
","● intenzíven igénybevett helyiségekbe is alkalmas
● különösen tartós, ellenáll a kisebb karcolásoknak
● nedvességálló, így fürdőszobába, konyhába is burkolható
● padlófűtés esetén is alkalmazható
● 100%-ban PVC és lágyítószer mentes
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● omnipore: elegáns, natúr fa felület
 
Installációs videó:
https://www.youtube.com/watch?v=2mkNKvAt5Mc&amp;t=149s",880,27,\N
"EGGER PRO GREENTEC CLASSIC 7,5/33 4V Creative Berdal Oak Laminált padló EPD035 m2",15690,\N,"
Gyártó: EGGER
Termékkód: 361417
Garancia: 25 év

antisztatikus: igen
hordozó anyag: HDF
formátum: CLASSIC
csúszásmentes felület: R10
click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,00 m2
termékcsalád: GreenTec Classic 7,5/33
fózolás: 4V
kopásállóság: W33
felületi hatás: Omnipore
lerakási mód: úsztatott
vastagság: 7,5 mm
méret: 1292 x 193 mm","● intenzíven igénybevett helyiségekbe is alkalmas
● különösen tartós, ellenáll a kisebb karcolásoknak
● nedvességálló, így fürdőszobába, konyhába is burkolható
● padlófűtés esetén is alkalmazható
● 100%-ban PVC és lágyítószer mentes
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● omnipore: elegáns, natúr fa felület
 
Installációs videó:
https://www.youtube.com/watch?v=2mkNKvAt5Mc&amp;t=149s",882,27,\N
Windsor Oak SPC/vinyl vízálló padló CA 184 (Amaron) m2,16990,\N,"
Gyártó: ARBITON
Termékkód: 5905167839539
Garancia: 20 év

vízálló: igen
click rendszer: 5G i
csomagolási egység: 1,402 m2
anyaga: SPC
termékcsalád: Amaron Herringbone
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5,0/0,55 mm
méret: 592 x 148 mm","- Különleges halszálka SPC vinyl burkolat
 
- Puha tapintású
 
- Gyönyörű, mint a fa, praktikus, mint a járólap
 
- Időtálló erős zárrendszer
 
- Padlófűtésre alkalmas
 
- 100%-ig vízálló
 
- Lerakása úsztatott technikával biztosított
 
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
 
- Akár 200m2 felület is burkolható egyben
 
- Titanum nano felület",886,24,\N
Dearwood Oak SPC/vinyl vízálló padló CA 187 (Amaron) m2,16990,\N,"
Gyártó: ARBITON
Termékkód: 5905167839522
Garancia: 20 év

csomagolási egység: 1,402 m2
anyaga: SPC
termékcsalád: Amaron Herringbone
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5,0/0,55 mm
méret: 592 x 148 mm
click rendszer: 5G i
vízálló: igen","- Különleges halszálka SPC vinyl burkolat
 
- Puha tapintású
 
- Gyönyörű, mint a fa, praktikus, mint a járólap
 
- Időtálló erős zárrendszer
 
- Padlófűtésre alkalmas
 
- 100%-ig vízálló
 
- Lerakása úsztatott technikával biztosított
 
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
 
- Akár 200m2 felület is burkolható egyben
 
- Titanum nano felület",889,24,\N
Stamford Oak SPC/vinyl vízálló padló CA 181 (Amaron) m2,16990,\N,"
Gyártó: ARBITON
Termékkód: 5905167839515
Garancia: 20 év

vízálló: igen
click rendszer: 5G i
csomagolási egység: 1,402 m2
anyaga: SPC
termékcsalád: Amaron Herringbone
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5,0/0,55 mm
méret: 592 x 148 mm","- Különleges halszálka SPC vinyl burkolat
 
- Puha tapintású
 
- Gyönyörű, mint a fa, praktikus, mint a járólap
 
- Időtálló erős zárrendszer
 
- Padlófűtésre alkalmas
 
- 100%-ig vízálló
 
- Lerakása úsztatott technikával biztosított
 
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
 
- Akár 200m2 felület is burkolható egyben
 
- Titanum nano felület",892,24,\N
Medicci Oak SPC/vinyl vízálló padló CA 177 (Amaron) m2,16990,\N,"
Gyártó: ARBITON
Termékkód: 5905167839508
Garancia: 20 év

vízálló: igen
click rendszer: 5G i
csomagolási egység: 1,402 m2
anyaga: SPC
termékcsalád: Amaron Herringbone
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5,0/0,55 mm
méret: 592 x 148 mm","- Különleges halszálka SPC vinyl burkolat
 
- Puha tapintású
 
- Gyönyörű, mint a fa, praktikus, mint a járólap
 
- Időtálló erős zárrendszer
 
- Padlófűtésre alkalmas
 
- 100%-ig vízálló
 
- Lerakása úsztatott technikával biztosított
 
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
 
- Akár 200m2 felület is burkolható egyben
 
- Titanum nano felület",895,24,\N
Hayworth Oak SPC/vinyl vízálló padló CA 176 (Amaron) m2,16990,\N,"
Gyártó: ARBITON
Termékkód: 5905167839492
Garancia: 20 év

vízálló: igen
click rendszer: 5G i
csomagolási egység: 1,402 m2
anyaga: SPC
termékcsalád: Amaron Herringbone
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5,0/0,55 mm
méret: 592 x 148 mm","


- Különleges halszálka SPC vinyl burkolat
 
- Puha tapintású
 
- Gyönyörű, mint a fa, praktikus, mint a járólap
 
- Időtálló erős zárrendszer
 
- Padlófűtésre alkalmas
 
- 100%-ig vízálló
 
- Lerakása úsztatott technikával biztosított
 
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
 
- Akár 200m2 felület is burkolható egyben
 
- Titanum nano felület



 ",898,24,\N
Patendorf Oak SPC/vinyl vízálló padló CA 170 (Amaron) m2,17790,\N,"
Gyártó: ARBITON
Termékkód: 5905167839393
Garancia: 20 év

anyaga: SPC
termékcsalád: Amaron Superiore
kopásállóság: W42
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5 mm / 0,55 mm mm
méret: 1831 x 229 mm mm
csomagolási egység: 2.095 m2
click rendszer: 5G i
vízálló: igen","- Egyedi famintázatú SPC vinyl burkolat
- Puha tapintású
- Gyönyörű, mint a fa, praktikus, mint a járólap
- Időtálló erős zárrendszer
- Padlófűtésre alkalmas
- 100%-ig vízálló
- Lerakása úsztatott technikával biztosított
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
- Akár 200m2 felület is burkolható egyben
- Titanum nano felület
 
AMARON kollekció 5G zárrendszerrel- a padló lerakása sosem volt ennél egyszerűbb.",900,24,\N
Weisshorn Oak SPC/vinyl vízálló padló CA 169 (Amaron) m2,17790,\N,"
Gyártó: ARBITON
Termékkód: 5905167839386
Garancia: 20 év

termékcsalád: Amaron Superiore
kopásállóság: W42
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5 mm / 0,55 mm mm
méret: 1830 x 229 mm mm
anyaga: SPC
csomagolási egység: 2.095 m2
click rendszer: 5G i
vízálló: igen","- Egyedi famintázatú SPC vinyl burkolat
- Puha tapintású
- Gyönyörű, mint a fa, praktikus, mint a járólap
- Időtálló erős zárrendszer
- Padlófűtésre alkalmas
- 100%-ig vízálló
- Lerakása úsztatott technikával biztosított
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
- Akár 200m2 felület is burkolható egyben
- Titanum nano felület
 
AMARON kollekció 5G zárrendszerrel- a padló lerakása sosem volt ennél egyszerűbb.",901,24,\N
Stamberger Oak SPC/vinyl vízálló padló CA 171 (Amaron) m2,17790,\N,"
Gyártó: ARBITON
Termékkód: 5905167839409
Garancia: 20 év

vízálló: igen
click rendszer: 5G i
csomagolási egység: 2.095 m2
anyaga: SPC
termékcsalád: Amaron Superiore
kopásállóság: W42
fózolás: 4V
lerakási mód: úsztatott
vastagság: 5 mm / 0,55 mm mm
méret: 1832 x 229 mm mm","- Egyedi famintázatú SPC vinyl burkolat
- Puha tapintású
- Gyönyörű, mint a fa, praktikus, mint a járólap
- Időtálló erős zárrendszer
- Padlófűtésre alkalmas
- 100%-ig vízálló
- Lerakása úsztatott technikával biztosított
- A HD Mineral Core biztosítja a mérettartósságot a legnaposabb szobában is
- Akár 200m2 felület is burkolható egyben
- Titanum nano felület
 
AMARON kollekció 5G zárrendszerrel- a padló lerakása sosem volt ennél egyszerűbb.",902,24,\N
FP PRIME 8/32 4V Rialto Laminált padló FR012 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076288
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,905,30,\N
FP PRIME 8/32 4V Normandiya Laminált padló FR013 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076289
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,909,30,\N
FP PRIME 8/32 4V Mostar Laminált padló FR009 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076285
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,912,30,\N
FP PRIME 8/32 4V Harbour Laminált padló FR015 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076291
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,915,30,\N
FP PRIME 8/32 4V Golden Gate Laminált padló FR011 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076287
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,918,30,\N
FP PRIME 8/32 4V Erasmus Laminált padló FR014 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076290
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,921,30,\N
FP PRIME 8/32 4V Bosphorus Laminált padló FR008 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076284
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,924,30,\N
FP PRIME 8/32 4V Akashi Laminált padló FR010 m2,5690,\N,"
Gyártó: FLOORPAN
Termékkód: 5076286
Garancia: 10 év

felhasználási terület: W32
csomagolási egység: 1,861 m2
termékcsalád: FP PRIME
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 193 mm",\N,927,30,\N
FP SUNEX 8/31 4V Saten Mese Laminált padló FSX06 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068774
Garancia: 15 év

padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm
felhasználási terület: W31",\N,929,30,\N
FP SUNEX 8/31 4V Sahra Mese Laminált padló FSX07 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5069247
Garancia: 15 év

felhasználási terület: W31
padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,931,30,\N
FP SUNEX 8/31 4V Küba Mese Laminált padló FSX03 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068777
Garancia: 15 év

padlófűtéshez/padlóhűtéshez alkalmas: igen
felhasználási terület: W31
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,933,30,\N
FP SUNEX 8/31 4V Gri Mese Laminált padló FSX05 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068776
Garancia: 15 év

felhasználási terület: W31
padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,935,30,\N
FP SUNEX 8/31 4V Gri Ceviz Laminált padló FSX01 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068742
Garancia: 15 év

gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
padlófűtéshez/padlóhűtéshez alkalmas: igen
méret: 1205 x 197 mm
felhasználási terület: W31",\N,937,30,\N
FP SUNEX 8/31 4V Bronz Mese Laminált padló FSX08 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5069244
Garancia: 15 év

felhasználási terület: W31
padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,939,30,\N
FP SUNEX 8/31 4V Astana Ceviz Laminált padló FSX04 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068775
Garancia: 15 év

felhasználási terület: W31
padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,941,30,\N
FP SUNEX 8/31 4V Alacati Laminált padló FSX02 m2,5190,\N,"
Gyártó: FLOORPAN
Termékkód: 5068743
Garancia: 15 év

felhasználási terület: W31
padlófűtéshez/padlóhűtéshez alkalmas: igen
gyors lerakás: igen
csomagolási egység: 2,374 m2
termékcsalád: FP SUNEX
fózolás: 4V
vastagság: 8 mm
méret: 1205 x 197 mm",\N,943,30,\N
FP FIX 7/31 Samyeli Laminált padló FF004 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066325
Garancia: 10 év

felhasználási terület: W31
csomagolási egység: 2,849 m2
termékcsalád: FP FIX
fózolás: fózolatlan
vastagság: 7 mm
méret: 1205 x 197 mm",\N,945,30,\N
FP FIX 7/31 Muson Laminált padló FF006 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066327
Garancia: 10 év

vastagság: 7 mm
felhasználási terület: W31
csomagolási egység: 2,849 m2
termékcsalád: FP FIX
fózolás: fózolatlan
méret: 1205 x 197 mm",\N,947,30,\N
FP FIX 7/31 Lodos Laminált padló FF001 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066142
Garancia: 10 év

felhasználási terület: W31
méret: 1205 x 197 mm
termékcsalád: FP FIX
csomagolási egység: 2,849 m2
fózolás: fózolatlan
vastagság: 7 mm",\N,949,30,\N
FP FIX 7/31 Karayel Laminált padló FF005 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066326
Garancia: 10 év

csomagolási egység: 2,849 m2
termékcsalád: FP FIX
fózolás: fózolatlan
vastagság: 7 mm
méret: 1205 x 197 mm
felhasználási terület: W31",\N,951,30,\N
FP FIX 7/31 Bora Laminált padló FF003 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066324
Garancia: 10 év

termékcsalád: FP FIX
fózolás: fózolatlan
felhasználási terület: W31
csomagolási egység: 2,849 m2
vastagság: 7 mm
méret: 1205 x 197 mm",\N,953,30,\N
FP FIX 7/31 Alize Laminált padló FF002 m2,3890,\N,"
Gyártó: FLOORPAN
Termékkód: 5066143
Garancia: 10 év

felhasználási terület: W31
csomagolási egység: 2,849 m2
termékcsalád: FP FIX
fózolás: fózolatlan
vastagság: 7 mm
méret: 1205 x 197 mm",\N,955,30,\N
EGGER PRO CLASSIC 8/32 4V Black Corton Oak Laminált padló EPL050 m2,6990,\N,"
Gyártó: EGGER
Termékkód: 367020
Garancia: 20 év

formátum: CLASSIC
antisztatikus: igen
hordozó anyag: HDF
click rendszer: CLIC it!
csomagolási egység: 2,00 m2
padlófűtéshez/padlóhűtéshez alkalmas: igen
termékcsalád: Classic 8/32
kopásállóság: W32
felületi hatás: Deepskin
vastagság: 8 mm
lerakási mód: úsztatott
méret: 1292 x 193 mm","● rendkívül tartós és kiváló minőségű

● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● Deepskin: feltűnő, extrém csíkos felület
",958,27,\N
AGT NATURA LINE 4V Meric Laminált padló PRK506 m2,5590,\N,"
Gyártó: AGT
Termékkód: 120016364
Garancia: 15 év

click rendszer: L2C / Unilin
csomagolási egység: 1,83 m2
fózolás: 4V
vastagság: 8 mm
méret: 1200 x 191 mm","A Natura line termékcsalád színei és mintája egy csepp természetet varázsol otthonunkba. A felhasználási terület besorolása lehetővé teszi otthonunkban, irodánkban, üzletünkben történő használatra. Bátran használható padlófűtés esetén a megfelelő rétegrend kialakításával és az erre vonatkozó előírások betartásával. A padló felülete letisztult sima és 4 oldalon fózolással van ellátva az elegáns megjelenés érdekében.",960,31,\N
EGGER BASIC 7/31 Grey Avery Oak Laminált padló EBL042 m2,4890,\N,"
Gyártó: EGGER
Termékkód: 403605
Garancia: 10 év

click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,49 m2
kopásállóság: W31
fózolás: 4V
vastagság: 7 mm
méret: 1292 x 193 mm
hordozó anyag: HDF","
● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
 
",961,27,\N
EGGER BASIC 8/31 Oak Colmar Laminált padló EBL022 m2,4890,\N,"
Gyártó: EGGER
Termékkód: 398062
Garancia: 13 év

hordozó anyag: HDF
click rendszer: Clic it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,00 m2
kopásállóság: W31
felületi hatás: Deepskin
lerakási mód: úsztatott
vastagság: 8 mm
méret: 1292 x 193 mm","
● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
 
",962,27,\N
EGGER PRO CLASSIC 8/32 4V Vintage Inverey Wood Laminált padló EPL172 m2,6990,\N,"
Gyártó: EGGER
Termékkód: 367624
Garancia: 20 év

antisztatikus: igen
hordozó anyag: HDF
click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,00 m2
termékcsalád: Classic 8/32
kopásállóság: W32
felületi hatás: Natural Pore
lerakási mód: úsztatott
vastagság: 8 mm
méret: 1292 x 193 mm
formátum: CLASSIC","● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● Natural Pore: autentikus, fa mintázatú felület",965,27,\N
EGGER PRO CLASSIC 8/32 4V Natural Soria Oak Laminált padló EPL179 m2,6990,\N,"
Gyártó: EGGER
Termékkód: 367563
Garancia: 20 év

antisztatikus: igen
hordozó anyag: HDF
click rendszer: CLIC it!
felületi hatás: Natural Pore
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,00 m2
termékcsalád: Classic 8/32
kopásállóság: W32
lerakási mód: úsztatott
méret: 1292 x 193 mm
vastagság: 8 mm
formátum: CLASSIC","● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● Natural Pore: autentikus, fa mintázatú felület",967,27,\N
EGGER PRO CLASSIC 8/32 4V Light Grey Soria Oak Laminált padló EPL178 m2,6990,\N,"
Gyártó: EGGER
Termékkód: 367532
Garancia: 20 év

antisztatikus: igen
hordozó anyag: HDF
felületi hatás: Natural Pore
click rendszer: CLIC it!
padlófűtéshez/padlóhűtéshez alkalmas: igen
csomagolási egység: 2,00 m2
termékcsalád: Classic 8/32
kopásállóság: W32
lerakási mód: úsztatott
méret: 1292 x 193 mm
vastagság: 8 mm
formátum: CLASSIC","● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● Natural Pore: autentikus, fa mintázatú felület",969,27,\N
EGGER PRO CLASSIC 8/32 4V Cognac North Oak Laminált padló EPL100 m2,6990,\N,"
Gyártó: EGGER
Termékkód: 367440
Garancia: 20 év

formátum: CLASSIC
antisztatikus: igen
hordozó anyag: HDF
csomagolási egység: 2,00 m2
padlófűtéshez/padlóhűtéshez alkalmas: igen
felületi hatás: Natural Pore
click rendszer: CLIC it!
termékcsalád: Classic 8/32
kopásállóság: W32
lerakási mód: úsztatott
méret: 1292 x 193 mm
vastagság: 8 mm","


● rendkívül tartós és kiváló minőségű
● antibakteriális felületű, egészséges légkört teremt
● lakóterekhez és üzlethelyiséghez egyaránt megfelel
● antisztatikus technológiával készül, így minden élettérben garantálja a jó minőséget
● padlófűtés esetén is alkalmazható
● az új klikkes csatlakozási rendszernek köszönhetően gyorsan, egyszerűen és többféle módon telepíthető
● Natural Pore: autentikus, fa mintázatú felület



 ",972,27,\N
